Date,State,State Code,County,County Code,City,Address,Local Site Name,Site Num,CBSA Name,Latitude,Longitude,Sample Duration,Units of Measure,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI
2023-04-15,california,6,los angeles,37,los angeles,"1630 n main st, los angeles",Los Angeles-North Main Street,1103,"Los Angeles-Long Beach-Anaheim, CA",34.06659,-118.22688,8-HR RUN AVG BEGIN HOUR,Parts per million,0.032647,0.052,10,48,0.3625,0.5,4,6.0,0.15,0.6,6,0.0,11.341667,24.4,0,23
2023-04-15,california,6,los angeles,37,los angeles,"1630 n main st, los angeles",Los Angeles-North Main Street,1103,"Los Angeles-Long Beach-Anaheim, CA",34.06659,-118.22688,8-HR RUN AVG BEGIN HOUR,Parts per million,0.032647,0.052,10,48,0.35,0.5,5,6.0,0.15,0.6,6,0.0,12.8125,25.7,1,24
2023-04-15,california,6,los angeles,37,los angeles,"1630 n main st, los angeles",Los Angeles-North Main Street,1103,"Los Angeles-Long Beach-Anaheim, CA",34.06659,-118.22688,8-HR RUN AVG BEGIN HOUR,Parts per million,0.032647,0.052,10,48,0.35,0.5,5,6.0,0.15,0.6,6,0.0,11.341667,24.4,0,23
2023-04-16,california,6,los angeles,37,los angeles,"1630 n main st, los angeles",Los Angeles-North Main Street,1103,"Los Angeles-Long Beach-Anaheim, CA",34.06659,-118.22688,8-HR RUN AVG BEGIN HOUR,Parts per million,0.037765,0.045,10,42,0.329167,0.5,3,6.0,0.066667,0.1,0,0.0,10.333333,21.5,1,20
2023-04-16,california,6,los angeles,37,los angeles,"1630 n main st, los angeles",Los Angeles-North Main Street,1103,"Los Angeles-Long Beach-Anaheim, CA",34.06659,-118.22688,8-HR RUN AVG BEGIN HOUR,Parts per million,0.037765,0.045,10,42,0.329167,0.5,3,6.0,0.066667,0.1,0,0.0,9.1625,19.2,1,18
2023-04-16,california,6,los angeles,37,los angeles,"1630 n main st, los angeles",Los Angeles-North Main Street,1103,"Los Angeles-Long Beach-Anaheim, CA",34.06659,-118.22688,8-HR RUN AVG BEGIN HOUR,Parts per million,0.037765,0.045,10,42,0.3125,0.5,4,6.0,0.066667,0.1,0,0.0,10.333333,21.5,1,20
2023-04-16,california,6,los angeles,37,los angeles,"1630 n main st, los angeles",Los Angeles-North Main Street,1103,"Los Angeles-Long Beach-Anaheim, CA",34.06659,-118.22688,8-HR RUN AVG BEGIN HOUR,Parts per million,0.037765,0.045,10,42,0.3125,0.5,4,6.0,0.066667,0.1,0,0.0,9.1625,19.2,1,18
2023-04-17,california,6,los angeles,37,los angeles,"1630 n main st, los angeles",Los Angeles-North Main Street,1103,"Los Angeles-Long Beach-Anaheim, CA",34.06659,-118.22688,8-HR RUN AVG BEGIN HOUR,Parts per million,0.042118,0.052,13,48,0.245833,0.3,7,3.0,0.058333,0.3,22,0.0,10.583333,18.9,9,17
2023-04-17,california,6,los angeles,37,los angeles,"1630 n main st, los angeles",Los Angeles-North Main Street,1103,"Los Angeles-Long Beach-Anaheim, CA",34.06659,-118.22688,8-HR RUN AVG BEGIN HOUR,Parts per million,0.042118,0.052,13,48,0.245833,0.3,7,3.0,0.058333,0.3,22,0.0,8.995833,17.2,7,16
2023-04-17,california,6,los angeles,37,los angeles,"1630 n main st, los angeles",Los Angeles-North Main Street,1103,"Los Angeles-Long Beach-Anaheim, CA",34.06659,-118.22688,8-HR RUN AVG BEGIN HOUR,Parts per million,0.042118,0.052,13,48,0.25,0.3,7,3.0,0.058333,0.3,22,0.0,10.583333,18.9,9,17
2023-04-17,california,6,los angeles,37,los angeles,"1630 n main st, los angeles",Los Angeles-North Main Street,1103,"Los Angeles-Long Beach-Anaheim, CA",34.06659,-118.22688,8-HR RUN AVG BEGIN HOUR,Parts per million,0.042118,0.052,13,48,0.25,0.3,7,3.0,0.058333,0.3,22,0.0,8.995833,17.2,7,16
2023-04-18,california,6,los angeles,37,los angeles,"1630 n main st, los angeles",Los Angeles-North Main Street,1103,"Los Angeles-Long Beach-Anaheim, CA",34.06659,-118.22688,8-HR RUN AVG BEGIN HOUR,Parts per million,0.032765,0.046,9,43,0.225,0.3,8,3.0,0.154167,0.3,3,0.0,9.695833,20.2,23,19
2023-04-18,california,6,los angeles,37,los angeles,"1630 n main st, los angeles",Los Angeles-North Main Street,1103,"Los Angeles-Long Beach-Anaheim, CA",34.06659,-118.22688,8-HR RUN AVG BEGIN HOUR,Parts per million,0.032765,0.046,9,43,0.225,0.3,8,3.0,0.154167,0.3,3,0.0,8.3875,17.6,23,16
2023-04-18,california,6,los angeles,37,los angeles,"1630 n main st, los angeles",Los Angeles-North Main Street,1103,"Los Angeles-Long Beach-Anaheim, CA",34.06659,-118.22688,8-HR RUN AVG BEGIN HOUR,Parts per million,0.032765,0.046,9,43,0.225,0.3,8,3.0,0.154167,0.3,3,0.0,9.695833,20.2,23,19
2023-04-18,california,6,los angeles,37,los angeles,"1630 n main st, los angeles",Los Angeles-North Main Street,1103,"Los Angeles-Long Beach-Anaheim, CA",34.06659,-118.22688,8-HR RUN AVG BEGIN HOUR,Parts per million,0.032765,0.046,9,43,0.225,0.3,8,3.0,0.154167,0.3,3,0.0,8.3875,17.6,23,16
2023-04-19,california,6,los angeles,37,los angeles,"1630 n main st, los angeles",Los Angeles-North Main Street,1103,"Los Angeles-Long Beach-Anaheim, CA",34.06659,-118.22688,8-HR RUN AVG BEGIN HOUR,Parts per million,0.027529,0.049,10,45,0.316667,0.4,5,5.0,0.2375,0.4,22,0.0,17.625,36.0,21,34
2023-04-19,california,6,los angeles,37,los angeles,"1630 n main st, los angeles",Los Angeles-North Main Street,1103,"Los Angeles-Long Beach-Anaheim, CA",34.06659,-118.22688,8-HR RUN AVG BEGIN HOUR,Parts per million,0.027529,0.049,10,45,0.316667,0.4,5,5.0,0.2375,0.4,22,0.0,15.804167,32.4,21,30
2023-04-19,california,6,los angeles,37,los angeles,"1630 n main st, los angeles",Los Angeles-North Main Street,1103,"Los Angeles-Long Beach-Anaheim, CA",34.06659,-118.22688,8-HR RUN AVG BEGIN HOUR,Parts per million,0.027529,0.049,10,45,0.304167,0.4,5,5.0,0.2375,0.4,22,0.0,17.625,36.0,21,34
2023-04-19,california,6,los angeles,37,los angeles,"1630 n main st, los angeles",Los Angeles-North Main Street,1103,"Los Angeles-Long Beach-Anaheim, CA",34.06659,-118.22688,8-HR RUN AVG BEGIN HOUR,Parts per million,0.027529,0.049,10,45,0.304167,0.4,5,5.0,0.2375,0.4,22,0.0,15.804167,32.4,21,30
2023-04-20,california,6,los angeles,37,los angeles,"1630 n main st, los angeles",Los Angeles-North Main Street,1103,"Los Angeles-Long Beach-Anaheim, CA",34.06659,-118.22688,8-HR RUN AVG BEGIN HOUR,Parts per million,0.036118,0.065,10,84,0.441667,0.6,5,7.0,0.233333,0.3,5,0.0,23.029167,51.0,21,48
2023-04-20,california,6,los angeles,37,los angeles,"1630 n main st, los angeles",Los Angeles-North Main Street,1103,"Los Angeles-Long Beach-Anaheim, CA",34.06659,-118.22688,8-HR RUN AVG BEGIN HOUR,Parts per million,0.036118,0.065,10,84,0.441667,0.6,5,7.0,0.233333,0.3,5,0.0,20.791667,46.4,21,43
2023-04-20,california,6,los angeles,37,los angeles,"1630 n main st, los angeles",Los Angeles-North Main Street,1103,"Los Angeles-Long Beach-Anaheim, CA",34.06659,-118.22688,8-HR RUN AVG BEGIN HOUR,Parts per million,0.036118,0.065,10,84,0.425,0.6,6,7.0,0.233333,0.3,5,0.0,23.029167,51.0,21,48
2023-04-20,california,6,los angeles,37,los angeles,"1630 n main st, los angeles",Los Angeles-North Main Street,1103,"Los Angeles-Long Beach-Anaheim, CA",34.06659,-118.22688,8-HR RUN AVG BEGIN HOUR,Parts per million,0.036118,0.065,10,84,0.425,0.6,6,7.0,0.233333,0.3,5,0.0,20.791667,46.4,21,43
2023-04-21,california,6,los angeles,37,los angeles,"1630 n main st, los angeles",Los Angeles-North Main Street,1103,"Los Angeles-Long Beach-Anaheim, CA",34.06659,-118.22688,8-HR RUN AVG BEGIN HOUR,Parts per million,0.035588,0.068,10,93,0.4875,0.6,0,7.0,0.2125,0.5,22,0.0,23.7625,43.6,22,41
2023-04-21,california,6,los angeles,37,los angeles,"1630 n main st, los angeles",Los Angeles-North Main Street,1103,"Los Angeles-Long Beach-Anaheim, CA",34.06659,-118.22688,8-HR RUN AVG BEGIN HOUR,Parts per million,0.035588,0.068,10,93,0.4875,0.6,0,7.0,0.2125,0.5,22,0.0,21.716667,40.3,22,38
2023-04-21,california,6,los angeles,37,los angeles,"1630 n main st, los angeles",Los Angeles-North Main Street,1103,"Los Angeles-Long Beach-Anaheim, CA",34.06659,-118.22688,8-HR RUN AVG BEGIN HOUR,Parts per million,0.035588,0.068,10,93,0.458333,0.6,0,7.0,0.2125,0.5,22,0.0,23.7625,43.6,22,41
2023-04-21,california,6,los angeles,37,los angeles,"1630 n main st, los angeles",Los Angeles-North Main Street,1103,"Los Angeles-Long Beach-Anaheim, CA",34.06659,-118.22688,8-HR RUN AVG BEGIN HOUR,Parts per million,0.035588,0.068,10,93,0.458333,0.6,0,7.0,0.2125,0.5,22,0.0,21.716667,40.3,22,38
2023-04-22,california,6,los angeles,37,los angeles,"1630 n main st, los angeles",Los Angeles-North Main Street,1103,"Los Angeles-Long Beach-Anaheim, CA",34.06659,-118.22688,8-HR RUN AVG BEGIN HOUR,Parts per million,0.048235,0.078,10,126,0.491667,0.7,1,8.0,0.366667,0.7,14,0.0,21.5125,34.8,6,32
2023-04-22,california,6,los angeles,37,los angeles,"1630 n main st, los angeles",Los Angeles-North Main Street,1103,"Los Angeles-Long Beach-Anaheim, CA",34.06659,-118.22688,8-HR RUN AVG BEGIN HOUR,Parts per million,0.048235,0.078,10,126,0.491667,0.7,1,8.0,0.366667,0.7,14,0.0,18.75,32.1,6,30
2023-04-22,california,6,los angeles,37,los angeles,"1630 n main st, los angeles",Los Angeles-North Main Street,1103,"Los Angeles-Long Beach-Anaheim, CA",34.06659,-118.22688,8-HR RUN AVG BEGIN HOUR,Parts per million,0.048235,0.078,10,126,0.4875,0.7,2,8.0,0.366667,0.7,14,0.0,21.5125,34.8,6,32
2023-04-22,california,6,los angeles,37,los angeles,"1630 n main st, los angeles",Los Angeles-North Main Street,1103,"Los Angeles-Long Beach-Anaheim, CA",34.06659,-118.22688,8-HR RUN AVG BEGIN HOUR,Parts per million,0.048235,0.078,10,126,0.4875,0.7,2,8.0,0.366667,0.7,14,0.0,18.75,32.1,6,30
2023-04-23,california,6,los angeles,37,los angeles,"1630 n main st, los angeles",Los Angeles-North Main Street,1103,"Los Angeles-Long Beach-Anaheim, CA",34.06659,-118.22688,8-HR RUN AVG BEGIN HOUR,Parts per million,0.04,0.05,9,46,0.266667,0.4,0,5.0,0.191667,0.7,11,0.0,9.9125,18.2,5,17
2023-04-23,california,6,los angeles,37,los angeles,"1630 n main st, los angeles",Los Angeles-North Main Street,1103,"Los Angeles-Long Beach-Anaheim, CA",34.06659,-118.22688,8-HR RUN AVG BEGIN HOUR,Parts per million,0.04,0.05,9,46,0.266667,0.4,0,5.0,0.191667,0.7,11,0.0,8.670833,16.5,5,15
2023-04-23,california,6,los angeles,37,los angeles,"1630 n main st, los angeles",Los Angeles-North Main Street,1103,"Los Angeles-Long Beach-Anaheim, CA",34.06659,-118.22688,8-HR RUN AVG BEGIN HOUR,Parts per million,0.04,0.05,9,46,0.270833,0.4,0,5.0,0.191667,0.7,11,0.0,9.9125,18.2,5,17
2023-04-23,california,6,los angeles,37,los angeles,"1630 n main st, los angeles",Los Angeles-North Main Street,1103,"Los Angeles-Long Beach-Anaheim, CA",34.06659,-118.22688,8-HR RUN AVG BEGIN HOUR,Parts per million,0.04,0.05,9,46,0.270833,0.4,0,5.0,0.191667,0.7,11,0.0,8.670833,16.5,5,15
2023-04-24,california,6,los angeles,37,los angeles,"1630 n main st, los angeles",Los Angeles-North Main Street,1103,"Los Angeles-Long Beach-Anaheim, CA",34.06659,-118.22688,8-HR RUN AVG BEGIN HOUR,Parts per million,0.037059,0.046,11,43,0.225,0.3,10,3.0,0.045833,0.2,22,0.0,9.320833,16.9,8,15
2023-04-24,california,6,los angeles,37,los angeles,"1630 n main st, los angeles",Los Angeles-North Main Street,1103,"Los Angeles-Long Beach-Anaheim, CA",34.06659,-118.22688,8-HR RUN AVG BEGIN HOUR,Parts per million,0.037059,0.046,11,43,0.225,0.3,10,3.0,0.045833,0.2,22,0.0,8.258333,15.8,8,14
2023-04-24,california,6,los angeles,37,los angeles,"1630 n main st, los angeles",Los Angeles-North Main Street,1103,"Los Angeles-Long Beach-Anaheim, CA",34.06659,-118.22688,8-HR RUN AVG BEGIN HOUR,Parts per million,0.037059,0.046,11,43,0.241667,0.3,11,3.0,0.045833,0.2,22,0.0,9.320833,16.9,8,15
2023-04-24,california,6,los angeles,37,los angeles,"1630 n main st, los angeles",Los Angeles-North Main Street,1103,"Los Angeles-Long Beach-Anaheim, CA",34.06659,-118.22688,8-HR RUN AVG BEGIN HOUR,Parts per million,0.037059,0.046,11,43,0.241667,0.3,11,3.0,0.045833,0.2,22,0.0,8.258333,15.8,8,14
2023-04-25,california,6,los angeles,37,los angeles,"1630 n main st, los angeles",Los Angeles-North Main Street,1103,"Los Angeles-Long Beach-Anaheim, CA",34.06659,-118.22688,8-HR RUN AVG BEGIN HOUR,Parts per million,0.042882,0.05,11,46,0.2375,0.3,8,3.0,0.058333,0.3,12,0.0,9.5375,16.4,8,15
2023-04-25,california,6,los angeles,37,los angeles,"1630 n main st, los angeles",Los Angeles-North Main Street,1103,"Los Angeles-Long Beach-Anaheim, CA",34.06659,-118.22688,8-HR RUN AVG BEGIN HOUR,Parts per million,0.042882,0.05,11,46,0.2375,0.3,8,3.0,0.058333,0.3,12,0.0,8.0,14.8,8,13
2023-04-25,california,6,los angeles,37,los angeles,"1630 n main st, los angeles",Los Angeles-North Main Street,1103,"Los Angeles-Long Beach-Anaheim, CA",34.06659,-118.22688,8-HR RUN AVG BEGIN HOUR,Parts per million,0.042882,0.05,11,46,0.258333,0.3,0,3.0,0.058333,0.3,12,0.0,9.5375,16.4,8,15
2023-04-25,california,6,los angeles,37,los angeles,"1630 n main st, los angeles",Los Angeles-North Main Street,1103,"Los Angeles-Long Beach-Anaheim, CA",34.06659,-118.22688,8-HR RUN AVG BEGIN HOUR,Parts per million,0.042882,0.05,11,46,0.258333,0.3,0,3.0,0.058333,0.3,12,0.0,8.0,14.8,8,13
2023-04-26,california,6,los angeles,37,los angeles,"1630 n main st, los angeles",Los Angeles-North Main Street,1103,"Los Angeles-Long Beach-Anaheim, CA",34.06659,-118.22688,8-HR RUN AVG BEGIN HOUR,Parts per million,0.036824,0.055,10,51,0.283333,0.4,12,5.0,0.025,0.1,8,0.0,11.241667,20.8,23,19
2023-04-26,california,6,los angeles,37,los angeles,"1630 n main st, los angeles",Los Angeles-North Main Street,1103,"Los Angeles-Long Beach-Anaheim, CA",34.06659,-118.22688,8-HR RUN AVG BEGIN HOUR,Parts per million,0.036824,0.055,10,51,0.283333,0.4,12,5.0,0.025,0.1,8,0.0,9.366667,18.0,22,17
2023-04-26,california,6,los angeles,37,los angeles,"1630 n main st, los angeles",Los Angeles-North Main Street,1103,"Los Angeles-Long Beach-Anaheim, CA",34.06659,-118.22688,8-HR RUN AVG BEGIN HOUR,Parts per million,0.036824,0.055,10,51,0.283333,0.4,11,5.0,0.025,0.1,8,0.0,11.241667,20.8,23,19
2023-04-26,california,6,los angeles,37,los angeles,"1630 n main st, los angeles",Los Angeles-North Main Street,1103,"Los Angeles-Long Beach-Anaheim, CA",34.06659,-118.22688,8-HR RUN AVG BEGIN HOUR,Parts per million,0.036824,0.055,10,51,0.283333,0.4,11,5.0,0.025,0.1,8,0.0,9.366667,18.0,22,17
2023-04-27,california,6,los angeles,37,los angeles,"1630 n main st, los angeles",Los Angeles-North Main Street,1103,"Los Angeles-Long Beach-Anaheim, CA",34.06659,-118.22688,8-HR RUN AVG BEGIN HOUR,Parts per million,0.040353,0.053,12,49,0.370833,0.5,9,6.0,0.120833,0.6,9,0.0,17.383333,38.4,9,36
2023-04-27,california,6,los angeles,37,los angeles,"1630 n main st, los angeles",Los Angeles-North Main Street,1103,"Los Angeles-Long Beach-Anaheim, CA",34.06659,-118.22688,8-HR RUN AVG BEGIN HOUR,Parts per million,0.040353,0.053,12,49,0.370833,0.5,9,6.0,0.120833,0.6,9,0.0,14.7125,34.9,9,32
2023-04-27,california,6,los angeles,37,los angeles,"1630 n main st, los angeles",Los Angeles-North Main Street,1103,"Los Angeles-Long Beach-Anaheim, CA",34.06659,-118.22688,8-HR RUN AVG BEGIN HOUR,Parts per million,0.040353,0.053,12,49,0.370833,0.5,9,6.0,0.120833,0.6,9,0.0,17.383333,38.4,9,36
2023-04-27,california,6,los angeles,37,los angeles,"1630 n main st, los angeles",Los Angeles-North Main Street,1103,"Los Angeles-Long Beach-Anaheim, CA",34.06659,-118.22688,8-HR RUN AVG BEGIN HOUR,Parts per million,0.040353,0.053,12,49,0.370833,0.5,9,6.0,0.120833,0.6,9,0.0,14.7125,34.9,9,32
2023-04-28,california,6,los angeles,37,los angeles,"1630 n main st, los angeles",Los Angeles-North Main Street,1103,"Los Angeles-Long Beach-Anaheim, CA",34.06659,-118.22688,8-HR RUN AVG BEGIN HOUR,Parts per million,0.040529,0.053,11,49,0.341667,0.5,11,6.0,0.104167,0.4,9,0.0,16.275,36.9,9,34
2023-04-28,california,6,los angeles,37,los angeles,"1630 n main st, los angeles",Los Angeles-North Main Street,1103,"Los Angeles-Long Beach-Anaheim, CA",34.06659,-118.22688,8-HR RUN AVG BEGIN HOUR,Parts per million,0.040529,0.053,11,49,0.341667,0.5,11,6.0,0.104167,0.4,9,0.0,13.354167,33.2,9,31
2023-04-28,california,6,los angeles,37,los angeles,"1630 n main st, los angeles",Los Angeles-North Main Street,1103,"Los Angeles-Long Beach-Anaheim, CA",34.06659,-118.22688,8-HR RUN AVG BEGIN HOUR,Parts per million,0.040529,0.053,11,49,0.3625,0.5,10,6.0,0.104167,0.4,9,0.0,16.275,36.9,9,34
2023-04-28,california,6,los angeles,37,los angeles,"1630 n main st, los angeles",Los Angeles-North Main Street,1103,"Los Angeles-Long Beach-Anaheim, CA",34.06659,-118.22688,8-HR RUN AVG BEGIN HOUR,Parts per million,0.040529,0.053,11,49,0.3625,0.5,10,6.0,0.104167,0.4,9,0.0,13.354167,33.2,9,31
2023-04-29,california,6,los angeles,37,los angeles,"1630 n main st, los angeles",Los Angeles-North Main Street,1103,"Los Angeles-Long Beach-Anaheim, CA",34.06659,-118.22688,8-HR RUN AVG BEGIN HOUR,Parts per million,0.037118,0.051,10,47,0.316667,0.4,8,5.0,0.045833,0.2,9,0.0,12.858333,25.7,10,24
2023-04-29,california,6,los angeles,37,los angeles,"1630 n main st, los angeles",Los Angeles-North Main Street,1103,"Los Angeles-Long Beach-Anaheim, CA",34.06659,-118.22688,8-HR RUN AVG BEGIN HOUR,Parts per million,0.037118,0.051,10,47,0.316667,0.4,8,5.0,0.045833,0.2,9,0.0,10.175,22.2,9,21
2023-04-29,california,6,los angeles,37,los angeles,"1630 n main st, los angeles",Los Angeles-North Main Street,1103,"Los Angeles-Long Beach-Anaheim, CA",34.06659,-118.22688,8-HR RUN AVG BEGIN HOUR,Parts per million,0.037118,0.051,10,47,0.3375,0.4,8,5.0,0.045833,0.2,9,0.0,12.858333,25.7,10,24
2023-04-29,california,6,los angeles,37,los angeles,"1630 n main st, los angeles",Los Angeles-North Main Street,1103,"Los Angeles-Long Beach-Anaheim, CA",34.06659,-118.22688,8-HR RUN AVG BEGIN HOUR,Parts per million,0.037118,0.051,10,47,0.3375,0.4,8,5.0,0.045833,0.2,9,0.0,10.175,22.2,9,21
2023-04-30,california,6,los angeles,37,los angeles,"1630 n main st, los angeles",Los Angeles-North Main Street,1103,"Los Angeles-Long Beach-Anaheim, CA",34.06659,-118.22688,8-HR RUN AVG BEGIN HOUR,Parts per million,0.040412,0.049,10,45,0.275,0.3,0,3.0,0.0375,0.3,15,0.0,9.183333,13.1,9,12
2023-04-30,california,6,los angeles,37,los angeles,"1630 n main st, los angeles",Los Angeles-North Main Street,1103,"Los Angeles-Long Beach-Anaheim, CA",34.06659,-118.22688,8-HR RUN AVG BEGIN HOUR,Parts per million,0.040412,0.049,10,45,0.275,0.3,0,3.0,0.0375,0.3,15,0.0,7.129167,10.3,9,9
2023-04-30,california,6,los angeles,37,los angeles,"1630 n main st, los angeles",Los Angeles-North Main Street,1103,"Los Angeles-Long Beach-Anaheim, CA",34.06659,-118.22688,8-HR RUN AVG BEGIN HOUR,Parts per million,0.040412,0.049,10,45,0.279167,0.3,0,3.0,0.0375,0.3,15,0.0,9.183333,13.1,9,12
2023-04-30,california,6,los angeles,37,los angeles,"1630 n main st, los angeles",Los Angeles-North Main Street,1103,"Los Angeles-Long Beach-Anaheim, CA",34.06659,-118.22688,8-HR RUN AVG BEGIN HOUR,Parts per million,0.040412,0.049,10,45,0.279167,0.3,0,3.0,0.0375,0.3,15,0.0,7.129167,10.3,9,9
2023-05-01,california,6,los angeles,37,los angeles,"1630 n main st, los angeles",Los Angeles-North Main Street,1103,"Los Angeles-Long Beach-Anaheim, CA",34.06659,-118.22688,8-HR RUN AVG BEGIN HOUR,Parts per million,0.035882,0.041,10,38,0.2,0.2,0,2.0,0.091667,0.3,22,0.0,8.741667,18.4,6,17
2023-05-01,california,6,los angeles,37,los angeles,"1630 n main st, los angeles",Los Angeles-North Main Street,1103,"Los Angeles-Long Beach-Anaheim, CA",34.06659,-118.22688,8-HR RUN AVG BEGIN HOUR,Parts per million,0.035882,0.041,10,38,0.2,0.2,0,2.0,0.091667,0.3,22,0.0,7.495833,15.9,6,14
2023-05-01,california,6,los angeles,37,los angeles,"1630 n main st, los angeles",Los Angeles-North Main Street,1103,"Los Angeles-Long Beach-Anaheim, CA",34.06659,-118.22688,8-HR RUN AVG BEGIN HOUR,Parts per million,0.035882,0.041,10,38,0.2,0.2,0,2.0,0.091667,0.3,22,0.0,8.741667,18.4,6,17
2023-05-01,california,6,los angeles,37,los angeles,"1630 n main st, los angeles",Los Angeles-North Main Street,1103,"Los Angeles-Long Beach-Anaheim, CA",34.06659,-118.22688,8-HR RUN AVG BEGIN HOUR,Parts per million,0.035882,0.041,10,38,0.2,0.2,0,2.0,0.091667,0.3,22,0.0,7.495833,15.9,6,14
2023-05-02,california,6,los angeles,37,los angeles,"1630 n main st, los angeles",Los Angeles-North Main Street,1103,"Los Angeles-Long Beach-Anaheim, CA",34.06659,-118.22688,8-HR RUN AVG BEGIN HOUR,Parts per million,0.030714,0.038,10,35,0.2,0.2,0,2.0,0.079167,0.2,6,0.0,5.7,17.2,5,16
2023-05-02,california,6,los angeles,37,los angeles,"1630 n main st, los angeles",Los Angeles-North Main Street,1103,"Los Angeles-Long Beach-Anaheim, CA",34.06659,-118.22688,8-HR RUN AVG BEGIN HOUR,Parts per million,0.030714,0.038,10,35,0.2,0.2,0,2.0,0.079167,0.2,6,0.0,4.92381,15.6,5,14
2023-05-02,california,6,los angeles,37,los angeles,"1630 n main st, los angeles",Los Angeles-North Main Street,1103,"Los Angeles-Long Beach-Anaheim, CA",34.06659,-118.22688,8-HR RUN AVG BEGIN HOUR,Parts per million,0.030714,0.038,10,35,0.1875,0.2,0,2.0,0.079167,0.2,6,0.0,5.7,17.2,5,16
2023-05-02,california,6,los angeles,37,los angeles,"1630 n main st, los angeles",Los Angeles-North Main Street,1103,"Los Angeles-Long Beach-Anaheim, CA",34.06659,-118.22688,8-HR RUN AVG BEGIN HOUR,Parts per million,0.030714,0.038,10,35,0.1875,0.2,0,2.0,0.079167,0.2,6,0.0,4.92381,15.6,5,14
2023-05-03,california,6,los angeles,37,los angeles,"1630 n main st, los angeles",Los Angeles-North Main Street,1103,"Los Angeles-Long Beach-Anaheim, CA",34.06659,-118.22688,8-HR RUN AVG BEGIN HOUR,Parts per million,0.035941,0.041,8,38,0.266667,0.4,6,5.0,0.070833,0.2,11,0.0,10.85,28.1,4,26
2023-05-03,california,6,los angeles,37,los angeles,"1630 n main st, los angeles",Los Angeles-North Main Street,1103,"Los Angeles-Long Beach-Anaheim, CA",34.06659,-118.22688,8-HR RUN AVG BEGIN HOUR,Parts per million,0.035941,0.041,8,38,0.266667,0.4,6,5.0,0.070833,0.2,11,0.0,9.9,26.0,4,25
2023-05-03,california,6,los angeles,37,los angeles,"1630 n main st, los angeles",Los Angeles-North Main Street,1103,"Los Angeles-Long Beach-Anaheim, CA",34.06659,-118.22688,8-HR RUN AVG BEGIN HOUR,Parts per million,0.035941,0.041,8,38,0.2375,0.3,4,3.0,0.070833,0.2,11,0.0,10.85,28.1,4,26
2023-05-03,california,6,los angeles,37,los angeles,"1630 n main st, los angeles",Los Angeles-North Main Street,1103,"Los Angeles-Long Beach-Anaheim, CA",34.06659,-118.22688,8-HR RUN AVG BEGIN HOUR,Parts per million,0.035941,0.041,8,38,0.2375,0.3,4,3.0,0.070833,0.2,11,0.0,9.9,26.0,4,25
2023-05-04,california,6,los angeles,37,los angeles,"1630 n main st, los angeles",Los Angeles-North Main Street,1103,"Los Angeles-Long Beach-Anaheim, CA",34.06659,-118.22688,8-HR RUN AVG BEGIN HOUR,Parts per million,0.030882,0.036,8,33,0.2,0.2,0,2.0,0.045833,0.2,12,0.0,6.791667,13.4,5,12
2023-05-04,california,6,los angeles,37,los angeles,"1630 n main st, los angeles",Los Angeles-North Main Street,1103,"Los Angeles-Long Beach-Anaheim, CA",34.06659,-118.22688,8-HR RUN AVG BEGIN HOUR,Parts per million,0.030882,0.036,8,33,0.2,0.2,0,2.0,0.045833,0.2,12,0.0,6.283333,12.5,5,11
2023-05-04,california,6,los angeles,37,los angeles,"1630 n main st, los angeles",Los Angeles-North Main Street,1103,"Los Angeles-Long Beach-Anaheim, CA",34.06659,-118.22688,8-HR RUN AVG BEGIN HOUR,Parts per million,0.030882,0.036,8,33,0.170833,0.2,0,2.0,0.045833,0.2,12,0.0,6.791667,13.4,5,12
2023-05-04,california,6,los angeles,37,los angeles,"1630 n main st, los angeles",Los Angeles-North Main Street,1103,"Los Angeles-Long Beach-Anaheim, CA",34.06659,-118.22688,8-HR RUN AVG BEGIN HOUR,Parts per million,0.030882,0.036,8,33,0.170833,0.2,0,2.0,0.045833,0.2,12,0.0,6.283333,12.5,5,11
2023-05-05,california,6,los angeles,37,los angeles,"1630 n main st, los angeles",Los Angeles-North Main Street,1103,"Los Angeles-Long Beach-Anaheim, CA",34.06659,-118.22688,8-HR RUN AVG BEGIN HOUR,Parts per million,0.021588,0.035,10,32,0.233333,0.3,7,3.0,0.05,0.2,7,0.0,10.147826,24.9,22,23
2023-05-05,california,6,los angeles,37,los angeles,"1630 n main st, los angeles",Los Angeles-North Main Street,1103,"Los Angeles-Long Beach-Anaheim, CA",34.06659,-118.22688,8-HR RUN AVG BEGIN HOUR,Parts per million,0.021588,0.035,10,32,0.233333,0.3,7,3.0,0.05,0.2,7,0.0,9.43913,23.4,22,22
2023-05-05,california,6,los angeles,37,los angeles,"1630 n main st, los angeles",Los Angeles-North Main Street,1103,"Los Angeles-Long Beach-Anaheim, CA",34.06659,-118.22688,8-HR RUN AVG BEGIN HOUR,Parts per million,0.021588,0.035,10,32,0.2375,0.3,6,3.0,0.05,0.2,7,0.0,10.147826,24.9,22,23
